연도,행정동코드,행정동명,업종,예측_총매출,평균강수량,전년도_총매출,매출증감률_예측,순위
2025,11305534,삼양동,한식음식점,8669859496.65,4.53,8374460780,3.53,4
2025,11305534,삼양동,육류판매,3813732791.09,4.53,3636716173,4.87,5
2025,11305534,삼양동,치과의원,3680078158.69,4.53,3667750245,0.34,6
2025,11305534,삼양동,일반교습학원,3360765052.78,4.53,3421097479,-1.76,7
2025,11305534,삼양동,편의점,2429183626.33,4.53,2276847552,6.69,8
2025,11305534,삼양동,한의원,2195110085.71,4.53,2187111721,0.37,9
2025,11305534,삼양동,제과점,1582039310.39,4.53,1283511919,23.26,10
2025,11305534,삼양동,스포츠 강습,1440385393.14,4.53,1303065223,10.54,11
2025,11305534,삼양동,미용실,1209785126.77,4.53,1217272977,-0.62,12
2025,11305534,삼양동,패스트푸드점,1209320202.91,4.53,1170888059,3.28,13
2025,11305534,삼양동,호프-간이주점,1046680828.50,4.53,971156848,7.78,14
2025,11305534,삼양동,PC방,923012292.84,4.53,921637372,0.15,15
2025,11305534,삼양동,안경,777660428.89,4.53,786384410,-1.11,16
2025,11305534,삼양동,분식전문점,755026667.49,4.53,610021462,23.77,17
2025,11305534,삼양동,노래방,386617791.60,4.53,345076143,12.04,18
2025,11305534,삼양동,섬유제품,366682144.26,4.53,281395709,30.31,19
2025,11305534,삼양동,골프연습장,300473375.68,4.53,215837570,39.21,20
2025,11305534,삼양동,세탁소,253655978.68,4.53,165777556,53.01,21
2025,11305534,삼양동,자동차수리,241092603.50,4.53,151111335,59.55,22
2025,11305534,삼양동,커피-음료,232810955.22,4.53,186438735,24.87,23
2025,11305534,삼양동,당구장,185992288.04,4.53,120377801,54.51,24
2025,11305534,삼양동,중식음식점,163832717.03,4.53,133737997,22.50,25
2025,11305534,삼양동,화장품,155276888.06,4.53,125632675,23.60,26
2025,11305534,삼양동,일반의류,150083365.65,4.53,136470870,9.97,27
2025,11305534,삼양동,여관,140800596.91,4.53,76886309,83.13,28
2025,11305534,삼양동,청과상,135443035.78,4.53,102595569,32.02,29
2025,11305534,삼양동,문구,124666912.09,4.53,100324858,24.26,30
2025,11305534,삼양동,치킨전문점,104029270.02,4.53,105796713,-1.67,31
2025,11305534,삼양동,예술학원,86131478.05,4.53,75185991,14.56,32
2025,11305534,삼양동,화초,79694915.06,4.53,68880059,15.70,33
2025,11305534,삼양동,인테리어,76866461.69,4.53,45641693,68.41,34
2025,11305534,삼양동,핸드폰,42812968.59,4.53,24925849,71.76,35
2025,11305534,삼양동,피부관리실,36962805.45,4.53,30767626,20.14,36
2025,11305534,삼양동,조명용품,35710577.63,4.53,27723074,28.81,37
2025,11305534,삼양동,반찬가게,31733039.88,4.53,20251212,56.70,38
2025,11305534,삼양동,네일숍,3915454.81,4.53,1586659,146.77,39
2025,11305535,미아동,의약품,32417926521.72,4.53,30256026039,7.15,1
2025,11305535,미아동,한식음식점,31418019323.36,4.53,29914123067,5.03,2
2025,11305535,미아동,일반의원,19945210537.60,4.53,20496797143,-2.69,3
2025,11305535,미아동,일반의류,15394764692.66,4.53,14869587795,3.53,4
2025,11305535,미아동,슈퍼마켓,13405627465.05,4.53,13449870237,-0.33,5
2025,11305535,미아동,호프-간이주점,10304776470.32,4.53,9892801226,4.16,6
2025,11305535,미아동,조명용품,7867551823.73,4.53,7808453202,0.76,7
2025,11305535,미아동,편의점,7008182927.77,4.53,6650384880,5.38,8
2025,11305535,미아동,치과의원,6554154553.40,4.53,6322096481,3.67,9
2025,11305535,미아동,분식전문점,5748346772.40,4.53,5325526457,7.94,10
2025,11305535,미아동,한의원,4707876828.44,4.53,4875875325,-3.45,11
2025,11305535,미아동,안경,3352404374.31,4.53,3460925718,-3.14,12
2025,11305535,미아동,가구,3157148436.41,4.53,2875629732,9.79,13
2025,11305535,미아동,청과상,3088630357.97,4.53,3077638933,0.36,14
2025,11305535,미아동,미용실,2779136751.41,4.53,3002597542,-7.44,15
2025,11305535,미아동,제과점,2296977859.26,4.53,2335698416,-1.66,16
2025,11305535,미아동,화장품,2201178143.07,4.53,2370329892,-7.14,17
2025,11305535,미아동,노래방,2090865166.08,4.53,2035933251,2.70,18
2025,11305535,미아동,커피-음료,1842587164.14,4.53,1894314077,-2.73,19
2025,11305535,미아동,일반교습학원,1439858774.74,4.53,1488962870,-3.30,20
2025,11305535,미아동,육류판매,1325611369.44,4.53,1346031726,-1.52,21
2025,11305535,미아동,자동차수리,1300188860.65,4.53,1294307568,0.45,22
2025,11305535,미아동,PC방,1212602775.51,4.53,1276467645,-5.00,23
2025,11305535,미아동,문구,967048968.99,4.53,1066316251,-9.31,24
2025,11305535,미아동,패스트푸드점,920957487.33,4.53,992318464,-7.19,25
2025,11305535,미아동,일식음식점,776874707.28,4.53,686726259,13.13,26
2025,11305535,미아동,중식음식점,527284453.19,4.53,539185020,-2.21,27
2025,11305535,미아동,치킨전문점,520537512.12,4.53,576199444,-9.66,28
2025,11305535,미아동,여관,486410731.36,4.53,494439796,-1.62,29
2025,11305535,미아동,당구장,476536644.40,4.53,498743416,-4.45,30
2025,11305535,미아동,의료기기,457877440.92,4.53,483951172,-5.39,31
2025,11305535,미아동,양식음식점,357051357.40,4.53,391440662,-8.79,32
2025,11305535,미아동,시계및귀금속,319913236.76,4.53,338912452,-5.61,33
2025,11305535,미아동,전자상거래업,298007071.20,4.53,337838422,-11.79,34
2025,11305535,미아동,피부관리실,224873053.88,4.53,276482515,-18.67,35
2025,11305535,미아동,컴퓨터및주변장치판매,175408193.72,4.53,162815652,7.73,36
2025,11305535,미아동,신발,167953963.05,4.53,166905936,0.63,37
2025,11305535,미아동,세탁소,155163951.29,4.53,159616332,-2.79,38
2025,11305535,미아동,스포츠클럽,151734046.89,4.53,137414571,10.42,39
2025,11305535,미아동,네일숍,143504265.51,4.53,150321673,-4.54,40
2025,11305535,미아동,스포츠 강습,132743638.93,4.53,133045591,-0.23,41
2025,11305535,미아동,철물점,109322440.03,4.53,141672874,-22.83,42
2025,11305535,미아동,반찬가게,99717384.26,4.53,97017604,2.78,43
2025,11305535,미아동,자동차미용,81716766.97,4.53,75504690,8.23,44
2025,11305535,미아동,화초,77137559.12,4.53,76395682,0.97,45
2025,11305535,미아동,예술학원,66093634.90,4.53,82198218,-19.59,46
2025,11305535,미아동,섬유제품,66077405.76,4.53,75469232,-12.44,47
2025,11305535,미아동,서적,60638056.15,4.53,72581510,-16.46,48
2025,11305535,미아동,애완동물,17386297.39,4.53,17649372,-1.49,49
2025,11305545,송중동,한식음식점,69528213948.02,4.53,65787583254,5.69,1
2025,11305545,송중동,일반의원,46211739901.12,4.53,45716007813,1.08,2
2025,11305545,송중동,일반의류,38478866422.94,4.53,38350967807,0.33,3
2025,11305545,송중동,의약품,18401744525.62,4.53,18261374874,0.77,4
2025,11305545,송중동,편의점,17663535574.40,4.53,16278765229,8.51,5
2025,11305545,송중동,가전제품,15313837270.98,4.53,15771232022,-2.90,6
2025,11305545,송중동,미곡판매,13921624036.93,4.53,14131139348,-1.48,7
2025,11305545,송중동,호프-간이주점,13701396679.10,4.53,12509214737,9.53,8
2025,11305545,송중동,치과의원,11113380322.93,4.53,11116697258,-0.03,9
2025,11305545,송중동,슈퍼마켓,8486080369.22,4.53,8813783282,-3.72,10
2025,11305545,송중동,수산물판매,8100862558.52,4.53,8275298743,-2.11,11
2025,11305545,송중동,조명용품,7798321743.78,4.53,7505385247,3.90,12
2025,11305545,송중동,커피-음료,5225281513.09,4.53,4948753907,5.59,13
2025,11305545,송중동,양식음식점,4341281507.28,4.53,4172185145,4.05,14
2025,11305545,송중동,육류판매,4023226474.74,4.53,4150459122,-3.07,15
2025,11305545,송중동,노래방,3792008243.00,4.53,4061683654,-6.64,16
2025,11305545,송중동,미용실,3726330815.55,4.53,3775285063,-1.30,17
2025,11305545,송중동,제과점,3681974479.59,4.53,3892741740,-5.41,18
2025,11305545,송중동,청과상,2974678357.17,4.53,3145266985,-5.42,19
2025,11305545,송중동,일반교습학원,2628299159.16,4.53,2664771026,-1.37,20
2025,11305545,송중동,중식음식점,2540127370.73,4.53,2647770305,-4.07,21
2025,11305545,송중동,핸드폰,2372653974.11,4.53,2756129646,-13.91,22
2025,11305545,송중동,가구,1765795829.19,4.53,1800000000,-1.90,23
2025,11305545,송중동,안경,1726143934.45,4.53,1724171460,0.11,24
2025,11305545,송중동,일식음식점,1396898643.76,4.53,1540907793,-9.35,25
2025,11305545,송중동,여관,1253284110.09,4.53,1372223670,-8.67,26
2025,11305545,송중동,분식전문점,1246407741.03,4.53,1291547718,-3.50,27
2025,11305545,송중동,PC방,1243243281.26,4.53,1381284279,-9.99,28
2025,11305545,송중동,예술학원,1201603040.91,4.53,1102032365,9.04,29
2025,11305545,송중동,스포츠 강습,928343951.63,4.53,1093334897,-15.09,30
2025,11305545,송중동,한의원,921305478.02,4.53,1036322540,-11.10,31
2025,11305545,송중동,패스트푸드점,904116041.34,4.53,1060798125,-14.77,32
2025,11305545,송중동,자동차수리,835678595.36,4.53,922854683,-9.45,33
2025,11305545,송중동,치킨전문점,827248328.75,4.53,889808304,-7.03,34
2025,11305545,송중동,당구장,398638238.26,4.53,492801918,-19.11,35
2025,11305545,송중동,서적,391719342.53,4.53,406365869,-3.60,36
2025,11305545,송중동,화장품,377498389.23,4.53,498556436,-24.28,37
2025,11305545,송중동,시계및귀금속,259540462.85,4.53,284799834,-8.87,38
2025,11305545,송중동,세탁소,203054026.69,4.53,201022347,1.01,39
2025,11305545,송중동,골프연습장,180178368.32,4.53,194607430,-7.41,40
2025,11305545,송중동,반찬가게,148721846.85,4.53,172909728,-13.99,41
2025,11305545,송중동,네일숍,135711051.59,4.53,163186718,-16.84,42
2025,11305545,송중동,스포츠클럽,124923152.98,4.53,122690241,1.82,43
2025,11305545,송중동,화초,100519571.19,4.53,96217023,4.47,44
2025,11305545,송중동,철물점,78427046.61,4.53,84826148,-7.54,45
2025,11305545,송중동,자동차미용,65759436.55,4.53,59808818,9.95,46
2025,11305545,송중동,인테리어,62074639.94,4.53,78216941,-20.64,47
2025,11305545,송중동,신발,48247049.05,4.53,46494024,3.77,48
2025,11305545,송중동,섬유제품,27701471.50,4.53,35479512,-21.92,49
2025,11305545,송중동,가전제품수리,24372668.20,4.53,30530268,-20.17,50
2025,11305545,송중동,피부관리실,23210990.29,4.53,27036103,-14.15,51
2025,11305545,송중동,컴퓨터및주변장치판매,16893428.41,4.53,19639736,-13.98,52
2025,11305545,송중동,문구,14178506.39,4.53,18068983,-21.53,53
2025,11305545,송중동,외국어학원,10361630.26,4.53,8481408,22.17,54
2025,11305555,송천동,한식음식점,29406451131.49,4.53,28070176797,4.76,1
2025,11305555,송천동,슈퍼마켓,25696943382.35,4.53,27100648947,-5.18,2
2025,11305555,송천동,의약품,19173475792.62,4.53,18535302033,3.44,3
2025,11305555,송천동,일반의원,18674488694.01,4.53,18079912263,3.29,4
2025,11305555,송천동,자동차수리,11001470795.91,4.53,10961570670,0.36,5
2025,11305555,송천동,치과의원,10666415487.81,4.53,10589060234,0.73,6
2025,11305555,송천동,편의점,7194633156.40,4.53,7596648252,-5.29,7
2025,11305555,송천동,섬유제품,6098825804.32,4.53,5416115203,12.61,8
2025,11305555,송천동,조명용품,5631704937.91,4.53,5832386928,-3.44,9
2025,11305555,송천동,육류판매,4164366621.39,4.53,3964660074,5.04,10
2025,11305555,송천동,한의원,3739782417.96,4.53,3809383589,-1.83,11
2025,11305555,송천동,호프-간이주점,3097982407.86,4.53,2822583317,9.76,12
2025,11305555,송천동,미곡판매,2443090947.74,4.53,2369754803,3.09,13
2025,11305555,송천동,중식음식점,2225427016.95,4.53,2242618218,-0.77,14
2025,11305555,송천동,미용실,2202621374.30,4.53,2189836552,0.58,15
2025,11305555,송천동,분식전문점,2110799009.27,4.53,2088846453,1.05,16
2025,11305555,송천동,반찬가게,2040236914.41,4.53,1945442440,4.87,17
2025,11305555,송천동,치킨전문점,1841712871.92,4.53,1911049157,-3.63,18
2025,11305555,송천동,제과점,1711900901.96,4.53,1750093614,-2.18,19
2025,11305555,송천동,일반교습학원,1515684350.56,4.53,1599900837,-5.26,20
2025,11305555,송천동,커피-음료,1367483134.40,4.53,1317134437,3.82,21
2025,11305555,송천동,스포츠클럽,1246955623.57,4.53,1294248894,-3.65,22
2025,11305555,송천동,일반의류,1184509681.89,4.53,1198914361,-1.20,23
2025,11305555,송천동,스포츠 강습,999897572.83,4.53,1016827815,-1.67,24
2025,11305555,송천동,의료기기,909810540.82,4.53,864110417,5.29,25
2025,11305555,송천동,청과상,739043968.82,4.53,787009952,-6.09,26
2025,11305555,송천동,노래방,715225603.54,4.53,731814677,-2.27,27
2025,11305555,송천동,신발,661915540.71,4.53,678674415,-2.47,28
2025,11305555,송천동,패스트푸드점,584175475.24,4.53,652756316,-10.51,29
2025,11305555,송천동,여관,455115585.54,4.53,482012076,-5.58,30
2025,11305555,송천동,화장품,369128585.30,4.53,400318836,-7.79,31
2025,11305555,송천동,예술학원,314155028.79,4.53,307624516,2.12,32
2025,11305555,송천동,인테리어,244486930.76,4.53,284383352,-14.03,33
2025,11305555,송천동,시계및귀금속,242965767.74,4.53,254627514,-4.58,34
2025,11305555,송천동,문구,226109427.43,4.53,265018492,-14.68,35
2025,11305555,송천동,양식음식점,224204328.38,4.53,231041798,-2.96,36
2025,11305555,송천동,안경,172961812.78,4.53,158099587,9.40,37
2025,11305555,송천동,피부관리실,115025270.52,4.53,132295834,-13.05,38
2025,11305555,송천동,세탁소,98777501.85,4.53,98756217,0.02,39
2025,11305555,송천동,수산물판매,96055903.35,4.53,97357604,-1.34,40
2025,11305555,송천동,당구장,89508246.77,4.53,70347717,27.24,41
2025,11305555,송천동,서적,83568519.00,4.53,75532684,10.64,42
2025,11305555,송천동,화초,68382556.39,4.53,60826245,12.42,43
2025,11305555,송천동,철물점,43265496.23,4.53,40924968,5.72,44
2025,11305555,송천동,자전거 및 기타운송장비,41064177.11,4.53,35604860,15.33,45
2025,11305555,송천동,전자상거래업,33410324.95,4.53,30000000,11.37,46
2025,11305555,송천동,가전제품수리,31411885.29,4.53,29436618,6.71,47
2025,11305555,송천동,일식음식점,27786510.63,4.53,5404546,414.13,48
2025,11305555,송천동,가구,22163501.11,4.53,15511636,42.88,49
2025,11305555,송천동,네일숍,8634931.08,4.53,10532955,-18.02,50
2025,11305555,송천동,컴퓨터및주변장치판매,3370555.88,4.53,1595753,111.22,51
2025,11305575,삼각산동,한식음식점,9756304793.28,4.53,8225072998,18.62,1
2025,11305575,삼각산동,일반의원,6405066536.87,4.53,5750513248,11.38,2
2025,11305575,삼각산동,일반교습학원,5744309268.40,4.53,5143435214,11.68,3
2025,11305575,삼각산동,치과의원,4720202479.65,4.53,4258583306,10.84,4
2025,11305575,삼각산동,의약품,4448539394.40,4.53,4152330577,7.13,5
2025,11305575,삼각산동,슈퍼마켓,3955354834.86,4.53,3822574924,3.47,6
2025,11305575,삼각산동,육류판매,3097636120.10,4.53,3034760936,2.07,7
2025,11305575,삼각산동,분식전문점,2091921524.84,4.53,1832703450,14.14,8
2025,11305575,삼각산동,수산물판매,1455946942.74,4.53,1346281158,8.15,9
2025,11305575,삼각산동,한의원,1388412675.13,4.53,1325062569,4.78,10
2025,11305575,삼각산동,커피-음료,1151892800.18,4.53,1144356373,0.66,11
2025,11305575,삼각산동,청과상,1112377316.74,4.53,975748326,14.00,12
2025,11305575,삼각산동,예술학원,975334250.05,4.53,943803733,3.34,13
2025,11305575,삼각산동,편의점,971525866.88,4.53,910363291,6.72,14
2025,11305575,삼각산동,치킨전문점,927406355.27,4.53,880665684,5.31,15
2025,11305575,삼각산동,반찬가게,901619463.65,4.53,842094985,7.07,16
2025,11305575,삼각산동,패스트푸드점,863732959.98,4.53,866327186,-0.30,17
2025,11305575,삼각산동,시계및귀금속,781436219.26,4.53,811854783,-3.75,18
2025,11305575,삼각산동,화장품,719541415.79,4.53,662269501,8.65,19
2025,11305575,삼각산동,핸드폰,649275360.05,4.53,574743974,12.97,20
2025,11305575,삼각산동,중식음식점,626619640.59,4.53,560290097,11.84,21
2025,11305575,삼각산동,호프-간이주점,560197970.62,4.53,516608839,8.44,22
2025,11305575,삼각산동,미용실,533668156.12,4.53,461172732,15.72,23
2025,11305575,삼각산동,스포츠 강습,470815768.44,4.53,523441144,-10.05,24
2025,11305575,삼각산동,스포츠클럽,380775902.42,4.53,404043500,-5.76,25
2025,11305575,삼각산동,제과점,354529401.45,4.53,334760304,5.91,26
2025,11305575,삼각산동,PC방,315627864.20,4.53,261341094,20.77,27
2025,11305575,삼각산동,노래방,258732055.42,4.53,211724398,22.20,28
2025,11305575,삼각산동,세탁소,232015238.16,4.53,210056722,10.45,29
2025,11305575,삼각산동,일반의류,226373401.89,4.53,212144153,6.71,30
2025,11305575,삼각산동,당구장,154628034.53,4.53,121117708,27.67,31
2025,11305575,삼각산동,안경,56651851.09,4.53,46456129,21.95,32
2025,11305575,삼각산동,피부관리실,33510573.86,4.53,31661574,5.84,33
2025,11305595,번1동,의약품,41259219018.57,4.53,40481598945,1.92,1
2025,11305595,번1동,한식음식점,33138779630.24,4.53,32324749966,2.52,2
2025,11305595,번1동,신발,23162988373.67,4.53,22933188470,1.00,3
2025,11305595,번1동,일반의원,19877721513.71,4.53,19694963900,0.93,4
2025,11305595,번1동,치과의원,18096732070.40,4.53,18314186714,-1.19,5
2025,11305595,번1동,편의점,14851906812.25,4.53,15367556705,-3.36,6
2025,11305595,번1동,호프-간이주점,13867505310.90,4.53,13888319566,-0.15,7
2025,11305595,번1동,일식음식점,13369811437.01,4.53,13100060294,2.06,8
2025,11305595,번1동,슈퍼마켓,11364743279.04,4.53,12955137224,-12.28,9
2025,11305595,번1동,청과상,8150312195.74,4.53,8314452923,-1.97,10
2025,11305595,번1동,스포츠클럽,4437060745.40,4.53,4725296996,-6.10,11
2025,11305595,번1동,조명용품,3656681307.89,4.53,3838190483,-4.73,12
2025,11305595,번1동,패스트푸드점,3464217536.92,4.53,3661151532,-5.38,13
2025,11305595,번1동,제과점,3291019655.59,4.53,3194853467,3.01,14
2025,11305595,번1동,미용실,2862491504.30,4.53,3155409767,-9.28,15
2025,11305595,번1동,커피-음료,2717148434.28,4.53,2937158358,-7.49,16
2025,11305595,번1동,육류판매,2661377676.38,4.53,2669330393,-0.30,17
2025,11305595,번1동,여관,2530957611.41,4.53,2923832794,-13.44,18
2025,11305595,번1동,화장품,2340089109.36,4.53,2264030434,3.36,19
2025,11305595,번1동,한의원,2234940544.07,4.53,2137576856,4.55,20
2025,11305595,번1동,노래방,1928872576.04,4.53,1995674624,-3.35,21
2025,11305595,번1동,자동차수리,1866577723.23,4.53,1961915743,-4.86,22
2025,11305595,번1동,일반의류,1683342984.13,4.53,1887845054,-10.83,23
2025,11305595,번1동,골프연습장,1599925815.17,4.53,1884308891,-15.09,24
2025,11305595,번1동,안경,1596386934.80,4.53,1776040844,-10.12,25
2025,11305595,번1동,분식전문점,1550131590.96,4.53,1649644175,-6.03,26
2025,11305595,번1동,피부관리실,1357987476.87,4.53,1433578964,-5.27,27
2025,11305595,번1동,일반교습학원,1281247127.90,4.53,1447870307,-11.51,28
2025,11305595,번1동,중식음식점,1219094879.99,4.53,1404840161,-13.22,29
2025,11305595,번1동,섬유제품,905678211.11,4.53,1074087431,-15.68,30
2025,11305595,번1동,치킨전문점,765345736.57,4.53,862768895,-11.29,31
2025,11305595,번1동,스포츠 강습,726391771.65,4.53,823621409,-11.81,32
2025,11305595,번1동,예술학원,479738920.37,4.53,537101197,-10.68,33
2025,11305595,번1동,자동차미용,475764196.22,4.53,536085379,-11.25,34
2025,11305595,번1동,완구,462275574.30,4.53,477247795,-3.14,35
2025,11305595,번1동,의료기기,399200863.88,4.53,445288847,-10.35,36
2025,11305595,번1동,반찬가게,312126635.29,4.53,382709244,-18.44,37
2025,11305595,번1동,화초,307614395.84,4.53,298236896,3.14,38
2025,11305595,번1동,세탁소,192199441.82,4.53,208099164,-7.64,39
2025,11305595,번1동,가구,169233044.52,4.53,213471184,-20.72,40
2025,11305595,번1동,네일숍,157293270.94,4.53,150354402,4.62,41
2025,11305595,번1동,수산물판매,147801135.43,4.53,160212639,-7.75,42
2025,11305595,번1동,양식음식점,141826244.88,4.53,204331929,-30.59,43
2025,11305595,번1동,가전제품,140547522.68,4.53,157601823,-10.82,44
2025,11305595,번1동,당구장,138462074.50,4.53,136987577,1.08,45
2025,11305595,번1동,시계및귀금속,130175138.94,4.53,144768302,-10.08,46
2025,11305595,번1동,인테리어,67756372.62,4.53,96853150,-30.04,47
2025,11305595,번1동,문구,58577945.35,4.53,63637320,-7.95,48
2025,11305595,번1동,외국어학원,50926886.63,4.53,77462785,-34.26,49
2025,11305595,번1동,핸드폰,47521448.03,4.53,45562501,4.30,50
2025,11305595,번1동,철물점,23354037.47,4.53,27548407,-15.23,51
2025,11305595,번1동,애완동물,18526525.11,4.53,22660047,-18.24,52
2025,11305603,번2동,한식음식점,4940686772.22,4.53,4223594364,16.98,1
2025,11305603,번2동,인테리어,3825611332.99,4.53,3382324802,13.11,2
2025,11305603,번2동,의약품,2432643137.00,4.53,1918542438,26.80,3
2025,11305603,번2동,편의점,2431675767.26,4.53,1526770862,59.27,4
2025,11305603,번2동,슈퍼마켓,2123782128.87,4.53,1895894570,12.02,5
2025,11305603,번2동,일반의원,1904398679.36,4.53,1779778651,7.00,6
2025,11305603,번2동,한의원,1361251048.87,4.53,941461824,44.59,7
2025,11305603,번2동,자동차수리,1063502982.84,4.53,920432625,15.54,8
2025,11305603,번2동,운동/경기용품,878297449.80,4.53,667069394,31.67,9
2025,11305603,번2동,분식전문점,836754426.35,4.53,620240204,34.91,10
2025,11305603,번2동,커피-음료,826158491.16,4.53,631029248,30.92,11
2025,11305603,번2동,가전제품수리,711833280.43,4.53,493232477,44.32,12
2025,11305603,번2동,호프-간이주점,399292602.93,4.53,295722250,35.02,13
2025,11305603,번2동,제과점,359308664.36,4.53,186572213,92.58,14
2025,11305603,번2동,미용실,331123605.70,4.53,264672520,25.11,15
2025,11305603,번2동,육류판매,288930361.44,4.53,217161901,33.05,16
2025,11305603,번2동,서적,254757486.05,4.53,176854636,44.05,17
2025,11305603,번2동,미곡판매,134486318.06,4.53,69852368,92.53,18
2025,11305603,번2동,일반의류,111445324.30,4.53,69760084,59.76,19
2025,11305603,번2동,화장품,111380631.47,4.53,69542890,60.16,20
2025,11305603,번2동,문구,81132140.10,4.53,65485872,23.89,21
2025,11305603,번2동,세탁소,74486408.14,4.53,54000000,37.94,22
2025,11305603,번2동,화초,43527059.27,4.53,5390920,707.41,23
2025,11305603,번2동,자동차미용,38236393.01,4.53,36000000,6.21,24
2025,11305603,번2동,컴퓨터및주변장치판매,28330016.87,4.53,9326957,203.74,25
2025,11305603,번2동,피부관리실,26289899.07,4.53,1413952,1759.32,26
2025,11305603,번2동,청과상,24435490.87,4.53,6544632,273.37,27
2025,11305608,번3동,의약품,14297943439.20,4.53,13482165845,6.05,1
2025,11305608,번3동,한식음식점,9745946672.11,4.53,8945879523,8.94,2
2025,11305608,번3동,일반의원,7981971669.29,4.53,7863343427,1.51,3
2025,11305608,번3동,슈퍼마켓,7656794319.60,4.53,7229935811,5.90,4
2025,11305608,번3동,일반교습학원,2836602890.70,4.53,2662393403,6.54,5
2025,11305608,번3동,청과상,2023213588.91,4.53,1843515239,9.75,6
2025,11305608,번3동,제과점,1820482251.11,4.53,1451795697,25.40,7
2025,11305608,번3동,육류판매,1801461708.62,4.53,1438499522,25.23,8
2025,11305608,번3동,치과의원,1630336072.29,4.53,1605708063,1.53,9
2025,11305608,번3동,화장품,1595692998.54,4.53,1209515064,31.93,10
2025,11305608,번3동,분식전문점,1262020484.04,4.53,1035309776,21.90,11
2025,11305608,번3동,커피-음료,891960305.84,4.53,771872071,15.56,12
2025,11305608,번3동,한의원,753609203.58,4.53,679852032,10.85,13
2025,11305608,번3동,핸드폰,701120135.43,4.53,452316217,55.01,14
2025,11305608,번3동,치킨전문점,644882179.46,4.53,623048619,3.50,15
2025,11305608,번3동,호프-간이주점,643948534.70,4.53,590984006,8.96,16
2025,11305608,번3동,미용실,559197391.78,4.53,567235987,-1.42,17
2025,11305608,번3동,중식음식점,369954517.70,4.53,334538413,10.59,18
2025,11305608,번3동,예술학원,362818842.33,4.53,350556801,3.50,19
2025,11305608,번3동,세탁소,312054845.05,4.53,248563013,25.54,20
2025,11305608,번3동,자동차수리,309590878.94,4.53,254797459,21.50,21
2025,11305608,번3동,양식음식점,232284404.66,4.53,55388,419276.77,22
2025,11305608,번3동,일반의류,202767416.19,4.53,150495373,34.73,23
2025,11305608,번3동,스포츠클럽,169067054.39,4.53,110780401,52.61,24
2025,11305608,번3동,외국어학원,131373725.95,4.53,44648302,194.24,25
2025,11305608,번3동,의료기기,129954176.11,4.53,46163465,181.51,26
2025,11305608,번3동,당구장,125325801.73,4.53,89265397,40.40,27
2025,11305608,번3동,문구,119826895.65,4.53,92804257,29.12,28
2025,11305608,번3동,스포츠 강습,107072298.81,4.53,78788215,35.90,29
2025,11305608,번3동,서적,105557408.28,4.53,85736977,23.12,30
2025,11305608,번3동,노래방,104918330.69,4.53,67097994,56.37,31
2025,11305608,번3동,네일숍,54035207.20,4.53,33034092,63.57,32
2025,11305615,수유1동,청과상,49736604615.19,4.53,46422701259,7.14,1
2025,11305615,수유1동,육류판매,30556628134.24,4.53,32164090045,-5.00,2
2025,11305615,수유1동,한식음식점,23111345223.29,4.53,22479641255,2.81,3
2025,11305615,수유1동,수산물판매,20649653845.36,4.53,19885439990,3.84,4
2025,11305615,수유1동,슈퍼마켓,17473323507.10,4.53,17786210840,-1.76,5
2025,11305615,수유1동,일반의류,17329395059.25,4.53,17148256677,1.06,6
2025,11305615,수유1동,일반의원,17102123264.38,4.53,16411691025,4.21,7
2025,11305615,수유1동,의약품,12831814596.31,4.53,12741444984,0.71,8
2025,11305615,수유1동,편의점,7835651018.23,4.53,7840859855,-0.07,9
2025,11305615,수유1동,반찬가게,4683412624.35,4.53,4637144102,1.00,10
2025,11305615,수유1동,치과의원,4064158150.83,4.53,4021357081,1.06,11
2025,11305615,수유1동,화장품,3533439539.77,4.53,3268469056,8.11,12
2025,11305615,수유1동,자동차수리,2425788501.34,4.53,2257551617,7.45,13
2025,11305615,수유1동,분식전문점,2085867978.88,4.53,2116927787,-1.47,14
2025,11305615,수유1동,서적,1848541516.95,4.53,2019415901,-8.46,15
2025,11305615,수유1동,시계및귀금속,1648723137.32,4.53,1495341396,10.26,16
2025,11305615,수유1동,노래방,1436457359.97,4.53,1360363434,5.59,17
2025,11305615,수유1동,섬유제품,1410103996.95,4.53,955274131,47.61,18
2025,11305615,수유1동,스포츠클럽,1370033912.58,4.53,1326853877,3.25,19
2025,11305615,수유1동,호프-간이주점,1362048410.22,4.53,1297317215,4.99,20
2025,11305615,수유1동,여관,1331544968.44,4.53,1357367765,-1.90,21
2025,11305615,수유1동,인테리어,1307229271.81,4.53,1296117258,0.86,22
2025,11305615,수유1동,한의원,1110444605.56,4.53,1254357167,-11.47,23
2025,11305615,수유1동,제과점,967555469.92,4.53,1087077976,-10.99,24
2025,11305615,수유1동,가전제품,894669843.89,4.53,866669414,3.23,25
2025,11305615,수유1동,미용실,845259028.84,4.53,884660479,-4.45,26
2025,11305615,수유1동,중식음식점,807523106.95,4.53,897142026,-9.99,27
2025,11305615,수유1동,화초,784984344.66,4.53,778925123,0.78,28
2025,11305615,수유1동,당구장,666491326.88,4.53,586179239,13.70,29
2025,11305615,수유1동,일반교습학원,583596233.74,4.53,720810200,-19.04,30
2025,11305615,수유1동,커피-음료,562294431.76,4.53,584721111,-3.84,31
