iter	RMSE
1872	8254661071
1873	8254497134
1874	8254420653
1875	8254379892
1876	8253604117
1877	8253528961
1878	8253498390
1879	8252735619
1880	8252638872
1881	8252565800
1882	8251843265
1883	8251350411
1884	8250867016
1885	8250769398
1886	8250602137
1887	8250441358
1888	8250384604
1889	8250257918
1890	8250162425
1891	8249688451
1892	8249599134
1893	8249584835
1894	8249544190
1895	8249386448
1896	8249298869
1897	8249267071
1898	8249112376
1899	8249056725
1900	8248985738
1901	8248916142
1902	8248869539
1903	8248849759
1904	8248763865
1905	8248017461
1906	8247283580
1907	8247131811
1908	8247003940
1909	8246538978
1910	8246473763
1911	8246345047
1912	8246301198
1913	8246245647
1914	8246231508
1915	8246136037
1916	8245589678
1917	8245495833
1918	8245438683
1919	8245346671
1920	8245184040
1921	8244936362
1922	8244219875
1923	8243683482
1924	8243599820
1925	8243509297
1926	8243053318
1927	8242990217
1928	8242947339
1929	8242933522
1930	8242862898
1931	8242780900
1932	8242750170
1933	8242661408
1934	8242657252
1935	8242609188
1936	8242162018
1937	8242157964
1938	8242144473
1939	8241705882
1940	8241674695
1941	8241673820
1942	8241660571
1943	8241596861
1944	8241166711
1945	8241162723
1946	8241114935
1947	8240955937
1948	8240875533
1949	8240637882
1950	8240618992
1951	8239919140
1952	8239844845
1953	8239814523
1954	8239741673
1955	8239680404
1956	8239524734
1957	8239453450
1958	8239225095
1959	8238541737
1960	8237869848
1961	8237791023
1962	8236556344
1963	8235343713
1964	8235273786
1965	8235269971
1966	8235266153
1967	8235126671
1968	8235058163
1969	8234397289
1970	8233206156
1971	8232556261
1972	8232478987
1973	8231799946
1974	8231715481
1975	8231076336
1976	8231009136
1977	8230943243
1978	8230705754
1979	8230285345
1980	8229656588
1981	8229476478
1982	8229418883
1983	8229406121
1984	8229402461
1985	8229337866
1986	8229295733
1987	8228630761
1988	8228218091
1989	8228154772
1990	8228092683
1991	8228063893
1992	8227659173
1993	8227655538
1994	8227594665
1995	8227516162
1996	8227119213
1997	8226332291
1998	8225807970
1999	8225802333
2000	8225743631
2001	8225687510
2002	8225684013
2003	8225678486
2004	8225571412
2005	8225495765
2006	8225418935
2007	8225415957
2008	8225340123
2009	8225114753
2010	8224819175
2011	8224744329
2012	8224234986
2013	8224160763
2014	8223661267
2015	8223528047
2016	8223038200
2017	8222861636
2018	8222089234
2019	8221701293
2020	8221422124
2021	8221419206
2022	8221091501
2023	8221057537
2024	8221054555
2025	8220674034
2026	8220671176
2027	8220598416
2028	8220593007
2029	8220121533
2030	8220050156
2031	8220044852
2032	8219942242
2033	8219569029
2034	8219069590
2035	8218592600
2036	8218130973
2037	8218049079
2038	8217907007
2039	8217440106
2040	8216824984
2041	8216301859
2042	8215843931
2043	8215810898
2044	8215673330
2045	8215593077
2046	8214988159
2047	8213937122
2048	8213867049
2049	8213798327
2050	8213206862
2051	8213201675
2052	8212835552
2053	8212387184
2054	8212175413
2055	8211735698
2056	8211304485
2057	8210178432
2058	8209755499
2059	8209340745
2060	8208727520
2061	8208320762
2062	8208221224
2063	8208166857
2064	8207470326
2065	8206974042
2066	8206971176
2067	8206572219
2068	8206180977
2069	8206178146
2070	8205494534
2071	8205136531
2072	8204752805
2073	8204747717
2074	8204745314
2075	8204369009
2076	8204364020
2077	8204361608
2078	8204358747
2079	8204007583
2080	8203638537
2081	8203294098
2082	8202956273
2083	8202348449
2084	8202147266
2085	8202115526
2086	8201907164
2087	8201545176
2088	8201214968
2089	8200859964
2090	8200859151
2091	8200535267
2092	8200047517
2093	8199574375
2094	8199226177
2095	8198761933
2096	8198711794
2097	8198583478
2098	8198241986
2099	8197907097
2100	8197578686
2101	8197552310
2102	8197480721
2103	8196810204
2104	8196769733
2105	8196752728
2106	8195756208
2107	8195249706
2108	8194927572
2109	8194922695
2110	8194605341
2111	8194565762
2112	8194479382
2113	8194163463
2114	8193959732
2115	8193767683
2116	8193457852
2117	8193370093
2118	8192737422
2119	8192237195
2120	8191756552
2121	8191191056
2122	8191160577
2123	8191093462
2124	8190783344
2125	8190659989
2126	8190356053
2127	8190339496
2128	8190035336
2129	8189835976
2130	8189821116
2131	8188856872
2132	8188558540
2133	8188553845
2134	8188468381
2135	8188272709
2136	8188231156
2137	8187933016
2138	8187640362
2139	8187190973
2140	8187174959
2141	8186882553
2142	8186595802
2143	8186308895
2144	8186027679
2145	8185435979
2146	8185311460
2147	8185268741
2148	8185223137
2149	8185083524
2150	8184807720
2151	8184537249
2152	8184096067
2153	8183606678
2154	8183341413
2155	8183149732
2156	8183066609
2157	8183000713
2158	8182984581
2159	8182703106
2160	8182640316
2161	8182575675
2162	8182315526
2163	8182178483
2164	8182073891
2165	8182069391
2166	8182024726
2167	8182020310
2168	8181958601
2169	8181413182
2170	8180929558
2171	8180653352
2172	8180116984
2173	8180112653
2174	8179924997
2175	8179843801
2176	8179588616
2177	8179527820
2178	8179277580
2179	8179032179
2180	8179029469
2181	8179025222
2182	8177333667
2183	8175663799
2184	8175659647
2185	8175655574
2186	8174007119
2187	8172379782
2188	8171763204
2189	8171660587
2190	8171616717
2191	8171549433
2192	8171507070
2193	8171322797
2194	8171279577
2195	8171219911
2196	8170982354
2197	8170940718
2198	8170898315
2199	8170818874
2200	8170700615
2201	8170549909
2202	8170084342
2203	8169651688
2204	8169471078
2205	8169238032
2206	8169170668
2207	8168774603
2208	8168504822
2209	8168441306
2210	8168437399
2211	8168208838
2212	8168205005
2213	8166600948
2214	8166597195
2215	8166594333
2216	8166590652
2217	8166587041
2218	8166524732
2219	8166301316
2220	8166036652
2221	8166033110
2222	8164450272
2223	8164446802
2224	8164187179
2225	8164183776
2226	8164119136
2227	8163900720
2228	8163897383
2229	8163776576
2230	8163298800
2231	8163295897
2232	8163163009
2233	8163124019
2234	8163121268
2235	8162990837
2236	8162989676
2237	8162986477
2238	8162731784
2239	8161169653
2240	8160992786
2241	8160991712
2242	8160818157
2243	8159275944
2244	8159240126
2245	8159239069
2246	8158844884
2247	8158844110
2248	8158799105
2249	8158795969
2250	8158734769
2251	8158667776
2252	8158667016
2253	8158417150
2254	8158416404
2255	8158413327
2256	8157841537
2257	8157801096
2258	8157800057
2259	8157413245
2260	8157033491
2261	8157032859
2262	8156610387
2263	8156142088
2264	8155971984
2265	8155508907
2266	8154991846
2267	8154991113
2268	8154931033
2269	8154764186
2270	8154519115
2271	8154147987
2272	8154147269
2273	8153589321
2274	8153425711
2275	8153424689
2276	8152917352
2277	8152714467
2278	8152713763
2279	8152308224
2280	8151855534
2281	8151615192
2282	8151612160
2283	8151609187
2284	8151373460
2285	8151212974
2286	8150999892
2287	8150842405
2288	8150633438
2289	8150593613
2290	8149684986
2291	8149453848
2292	8149452838
2293	8147930422
2294	8147383517
2295	8147324538
2296	8146830369
2297	8146675913
2298	8143367797
2299	8143338725
2300	8142796450
2301	8142795456
2302	8142792526
2303	8142734665
2304	8139477696
2305	8139326083
2306	8137856215
2307	8137799445
2308	8137650642
2309	8137610233
2310	8137406850
2311	8137406171
2312	8135955687
2313	8134453149
2314	8134452477
2315	8134396785
2316	8134322055
2317	8133784404
2318	8133587968
2319	8133586985
2320	8133584113
2321	8133544458
2322	8133543802
2323	8133542837
2324	8133504484
2325	8133468456
2326	8132577727
2327	8131103044
2328	8131100221
2329	8131033544
2330	8131032591
2331	8131016227
2332	8131000183
2333	8130962193
2334	8130961257
2335	8129514076
2336	8129498356
2337	8129433005
2338	8129234279
2339	8129218861
2340	8129154524
2341	8129153883
2342	8129141144
2343	8129099222
2344	8129044554
2345	8129004882
2346	8129002117
2347	8128567543
2348	8128137642
2349	8128067044
2350	8127923044
2351	8127922126
2352	8127907020
2353	8127835420
2354	8127820626
2355	8127793012
2356	8127792114
2357	8127791495
2358	8127727497
2359	8127726887
2360	8127673243
2361	8127659023
2362	8127622429
2363	8127568869
2364	8127554926
2365	8127541200
2366	8127503689
2367	8127502805
2368	8127475653
2369	8127462164
2370	8127459454
2371	8127458584
2372	8127457985
2373	8127263054
2374	8127262199
2375	8127259538
2376	8127256927
2377	8127029579
2378	8125610580
2379	8125572743
2380	8124699179
2381	8124685940
2382	8124261057
2383	8124119893
2384	8123981374
2385	8123758330
2386	8123745293
2387	8122323954
2388	8122323368
2389	8122104572
2390	8121247262
2391	8119843889
2392	8119424007
2393	8119387335
2394	8119386483
2395	8119373661
2396	8119372823
2397	8118857390
2398	8118856566
2399	8118787932
2400	8118774022
2401	8118773214
2402	8115630998
2403	8115559216
2404	8114171369
2405	8114168810
2406	8112801134
2407	8112665241
2408	8112594889
2409	8112461548
2410	8112050287
2411	8112047777
2412	8111933743
2413	8110583379
2414	8110076236
2415	8110024025
2416	8109962792
2417	8109961990
2418	8109961203
2419	8109958740
2420	8109945055
2421	8109855545
2422	8109767534
2423	8109765119
2424	8109729358
2425	8109716975
2426	8109703756
2427	8109617226
2428	8108283880
2429	8108215215
2430	8107999975
2431	8107788868
2432	8107788304
2433	8107787528
2434	8107785161
2435	8107750216
2436	8107619241
2437	8107607087
2438	8107606323
2439	8107419141
2440	8107407172
2441	8107406421
2442	8106566762
2443	8105211947
2444	8105209624
2445	8105207346
2446	8104805490
2447	8104720475
2448	8104719733
2449	8104719005
2450	8104716766
2451	8104716049
2452	8104218503
2453	8104035841
2454	8104035137
2455	8104034445
2456	8104033766
2457	8100985562
2458	8100983359
2459	8099653912
2460	8099474576
2461	8099473909
2462	8099411470
2463	8099410814
2464	8099234872
2465	8099062315
2466	8099050642
2467	8098681066
2468	8098473598
2469	8098244806
2470	8097424690
2471	8097395622
2472	8097394977
2473	8097392814
2474	8097390692
2475	8097187304
2476	8095891126
2477	8095497510
2478	8095496870
2479	8095297294
2480	8094492361
2481	8094490280
2482	8094489651
2483	8094266746
2484	8093778221
2485	8093777599
2486	8093765320
2487	8093280925
2488	8093085112
2489	8092916216
2490	8092127257
2491	8091935274
2492	8091923305
2493	8091922694
2494	8091437587
2495	8091056004
2496	8090890624
2497	8090671715
2498	8090671112
2499	8090293573
2500	8089920005
2501	8089917956
2502	8089827350
2503	8086841006
2504	8086536874
2505	8086374555
2506	8086255295
2507	8086254704
2508	8086040587
2509	8085953031
2510	8085847340
2511	8085786832
2512	8085700901
2513	8085404000
2514	8085215297
2515	8085005175
2516	8085003166
2517	8085002576
2518	8085001998
2519	8084709967
2520	8084709399
2521	8084422200
2522	8084215901
2523	8083746105
2524	8083734004
2525	8083574683
2526	8082802360
2527	8082800386
2528	8082065555
2529	8082053711
2530	8082051777
2531	8081895634
2532	8078958834
2533	8078899251
2534	8078898689
2535	8078818476
2536	8078617084
2537	8078605452
2538	8078594040
2539	8075703587
2540	8075703034
2541	8075621869
2542	8075340134
2543	8075063061
2544	8075061160
2545	8075060617
2546	8074983145
2547	8074982611
2548	8074971485
2549	8074856047
2550	8072252141
2551	8072241200
2552	8072088795
2553	8072088266
2554	8072077488
2555	8072075621
2556	8072018276
2557	8071832974
2558	8071683352
2559	8071672759
2560	8071306205
2561	8070943488
2562	8070827866
2563	8070642300
2564	8070634497
2565	8070623434
2566	8070622906
2567	8070622387
2568	8070620552
2569	8070618753
2570	8070618241
2571	8070533910
2572	8070487014
2573	8069729181
2574	8069646154
2575	8069645652
2576	8067611356
2577	8064788102
2578	8064685630
2579	8062127749
2580	8062125978
2581	8062080111
2582	8062079611
2583	8062077656
2584	8062075918
2585	8062024389
2586	8062013620
2587	8061831453
2588	8061824135
2589	8061696667
2590	8058916298
2591	8056963637
2592	8056838500
2593	8056838009
2594	8056775123
2595	8056767973
2596	8056766306
2597	8056764669
2598	8056754703
2599	8056754217
2600	8056744401
2601	8056720768
2602	8056639423
2603	8056595177
2604	8056084731
2605	8056075153
2606	8056024552
2607	8055523738
2608	8055083123
2609	8052568938
2610	8052502318
2611	8052379445
2612	8052378960
2613	8052378484
2614	8052267436
2615	8052217792
2616	8051726971
2617	8051616306
2618	8050872372
2619	8050143086
2620	8050142615
2621	8050142153
2622	8049785933
2623	8049729962
2624	8049682151
2625	8049503304
2626	8049471728
2627	8049470562
2628	8049470108
2629	8049404518
2630	8049296594
2631	8049241547
2632	8048760688
2633	8048760241
2634	8048614409
2635	8048612811
2636	8046146793
2637	8046146350
2638	8046092942
2639	8046091371
2640	8045970746
2641	8045969225
2642	8045873401
2643	8045843385
2644	8045842948
2645	8045842519
2646	8045459554
2647	8045350978
2648	8045273721
2649	8045273301
2650	8045193396
2651	8045191903
2652	8045191490
2653	8045191083
2654	8045190685
2655	8045112183
2656	8044403878
2657	8044299885
2658	8044207159
2659	8044160719
2660	8043985245
2661	8043271549
2662	8043236170
2663	8042898403
2664	8042793892
2665	8042793496
2666	8042716346
2667	8042011455
2668	8042009994
2669	8042008560
2670	8041954712
2671	8041576017
2672	8041574611
2673	8038862822
2674	8038488180
2675	8038487789
2676	8038439768
2677	8038109045
2678	8038108660
2679	8038108283
2680	8038107912
2681	8035438155
2682	8035437793
2683	8033016644
2684	8033015255
2685	8032869835
2686	8032869474
2687	8030489237
2688	8030347687
2689	8028473880
2690	8028368178
2691	8026526196
2692	8026201773
2693	8026200398
2694	8026166490
2695	8026166125
2696	8026164773
2697	8026136413
2698	8025798490
2699	8025497928
2700	8025467390
2701	8025439433
2702	8025438104
2703	8025436800
2704	8025436431
2705	8025392180
2706	8025362681
2707	8025362320
2708	8025361965
2709	8025220626
2710	8025186190
2711	8025185839
2712	8025123184
2713	8025093257
2714	8025092913
2715	8025031248
2716	8025030909
2717	8025029623
2718	8024954241
2719	8024880175
2720	8024879842
2721	8024870777
2722	8024869515
2723	8024835766
2724	8024810966
2725	8024786627
2726	8024777712
2727	8024775743
2728	8024713159
2729	8024712826
2730	8024660704
2731	8024660377
2732	8024613467
2733	8024613145
2734	8024242743
2735	8024194462
2736	8023828133
2737	8023535120
2738	8023501883
2739	8023501567
2740	8023500332
2741	8023427953
2742	8023255822
2743	8023204604
2744	8023129592
2745	8023100317
2746	8022997720
2747	8022964826
2748	8022964511
2749	8022964202
2750	8022795408
2751	8022395000
2752	8022324600
2753	8022159058
2754	8022089961
2755	8021992033
2756	8021892955
2757	8021204169
2758	8020919607
2759	8020780629
2760	8020780325
2761	8020780026
2762	8020778825
2763	8020777645
2764	8020732230
2765	8020682004
2766	8020680847
2767	8020680551
2768	8020680260
2769	8020679974
2770	8020679693
2771	8020648836
2772	8020599561
2773	8020503562
2774	8020503283
2775	8020503009
2776	8020502739
2777	8020502475
2778	8020502215
2779	8020466878
2780	8020393541
2781	8020256410
2782	8020254691
2783	8020253556
2784	8020159402
2785	8020129282
2786	8020129022
2787	8020083681
2788	8019766715
2789	8019732147
2790	8019664880
2791	8019598780
2792	8019537029
2793	8019536774
2794	8019374640
2795	8019302414
2796	8016720696
2797	8016719018
2798	8014377317
2799	8014377062
2800	8014059385
2801	8013924543
2802	8013890699
2803	8013877915
2804	8013875998
2805	8013875746
2806	8013783415
2807	8013506732
2808	8013236532
2809	8013236284
2810	8013195246
2811	8013127013
2812	8010584466
2813	8010484059
2814	8008180836
2815	8008179735
2816	8008169986
2817	8008167260
2818	8008122967
2819	8008074776
2820	8008074527
2821	8008073447
2822	8007762664
2823	8007703243
2824	8007702998
2825	8007701373
2826	8007654036
2827	8005390147
2828	8005389900
2829	8005380276
2830	8005380033
2831	8005322828
2832	8005322588
2833	8005263755
2834	8005078074
2835	8004945904
2836	8004904407
2837	8004904173
2838	8004769909
2839	8004769680
2840	8004768615
2841	8004758955
2842	8004629300
2843	8004627422
2844	8004627195
2845	8004626149
2846	8004580369
2847	8004577700
2848	8004577476
2849	8004450317
2850	8004403999
2851	8004401000
2852	8004399972
2853	8004398964
2854	8004397973
2855	8004368452
2856	8004368227
2857	8004243488
2858	8004243268
2859	8004243052
2860	8004242841
2861	8002016696
2862	8002016484
2863	8002016274
2864	8001988875
2865	8001943477
2866	8001637881
2867	8001634935
2868	8001625568
2869	8001554007
2870	8001553800
2871	8001431286
2872	8001299230
2873	8001297397
2874	8001296017
2875	8001225671
2876	7999457486
2877	7999457280
2878	7999388316
2879	7999268115
2880	7999267130
2881	7999266163
2882	7999266090
2883	7998965972
2884	7998965765
2885	7998956541
2886	7998892705
2887	7998892501
2888	7998884014
2889	7998883814
2890	7998821080
2891	7998818155
2892	7998815284
2893	7998814330
2894	7998771358
2895	7998709694
2896	7998701326
2897	7998656807
2898	7997981866
2899	7997981666
2900	7997973443
2901	7997938450
2902	7997929439
2903	7997868835
2904	7997525829
2905	7997491450
2906	7997491257
2907	7997481818
2908	7997472963
2909	7997472026
2910	7997471836
2911	7997471649
2912	7997470728
2913	7997461460
2914	7997460556
2915	7997416882
2916	7995228806
2917	7995195065
2918	7995194178
2919	7994877681
2920	7994696360
2921	7994695490
2922	7994688492
2923	7994688305
2924	7994686548
2925	7994686362
2926	7994568272
2927	7994560214
2928	7994436170
2929	7994413235
2930	7994413053
2931	7994412874
2932	7994412698
2933	7994411481
2934	7994295687
2935	7994174115
2936	7994044206
2937	7994001385
2938	7994000077
2939	7993997233
2940	7993995949
2941	7993962876
2942	7993623579
2943	7993591085
2944	7993530821
2945	7993371923
2946	7993310378
2947	7993310207
2948	7993310038
2949	7993269845
2950	7993268992
2951	7993255993
2952	7993248127
2953	7993188968
2954	7993157047
2955	7993156882
2956	7992490243
2957	7992488513
2958	7992475738
2959	7992166317
2960	7991830473
2961	7991476806
2962	7991340812
2963	7991221953
2964	7991127293
2965	7991127129
2966	7991126285
2967	7991125026
2968	7991093691
2969	7991005350
2970	7990872714
2971	7990872553
2972	7990859972
2973	7990743913
2974	7990743755
2975	7990743599
2976	7990587797
2977	7990587644
2978	7990586409
2979	7990554710
2980	7990496469
2981	7990496318
2982	7990439078
2983	7990437351
2984	7990377932
2985	7990168944
2986	7987691587
2987	7987623227
2988	7987623077
2989	7987555871
2990	7987499546
2991	7987442462
2992	7987442408
2993	7987442262
2994	7987429896
2995	7987300592
2996	7987094276
2997	7987091173
2998	7987088125
2999	7987086415
