연도,행정동코드,업종,총매출,매출증감률,순위
2022,11110640,스포츠클럽,272711428.0,0.0,19.0
2022,11110640,시계및귀금속,12820262.666666666,4.464678923278589,28.0
2022,11110640,양식음식점,1871293133.75,30.068265481063627,7.0
2022,11110640,예술학원,298200852.75,-24.55142945390396,18.0
2022,11110640,의료기기,106151098.25,-18.976439724013254,21.0
2022,11110640,의약품,1207093803.0,13.441604648616668,8.0
2022,11110640,일반교습학원,39650986.75,20.179372418173163,24.0
2022,11110640,일반의류,995971219.25,68.6994974843849,9.0
2022,11110640,일반의원,901129163.5,11.189725971436395,11.0
2022,11110640,일식음식점,694021432.5,-30.41746702531204,13.0
2022,11110640,자동차수리,33864002.5,-6.585155710912249,25.0
2022,11110640,전자상거래업,7818997.75,84.44738777697782,29.0
2022,11110640,제과점,2159259330.5,-2.290554994689889,6.0
2022,11110640,중식음식점,768889278.0,93.14759801771105,12.0
2022,11110640,치과의원,355167272.75,3.298935980650873,17.0
2022,11110640,치킨전문점,209358096.75,3.7878851161178173,20.0
2022,11110640,커피-음료,3513917446.5,20.340134219391846,4.0
2022,11110640,패스트푸드점,631695480.5,21.61526765335477,14.0
2022,11110640,편의점,4579973598.0,10.7217238241745,2.0
2022,11110640,한식음식점,7773574069.5,25.14123622624253,1.0
2022,11110640,호프-간이주점,2619606055.0,100.79218323371582,5.0
2022,11110640,화초,82788197.75,19.739526870684735,23.0
2022,11110650,PC방,299112079.25,7.737532347722942,28.0
2022,11110650,가구,312292787.0,0.0,27.0
2022,11110650,가전제품수리,283318748.25,20.128412103127097,29.0
2022,11110650,네일숍,13739596.0,-5.188139881347473,48.0
2022,11110650,노래방,230138274.25,90.1289642976844,30.0
2022,11110650,당구장,193132267.25,20.994114547736036,33.0
2022,11110650,문구,332646285.75,14.612624625264386,25.0
2022,11110650,미용실,735237602.5,-0.3768089371960204,17.0
2022,11110650,반찬가게,20687808.0,-36.118591772112204,46.0
2022,11110650,분식전문점,4635114244.75,29.936459040272556,2.0
2022,11110650,서적,138509335.75,-1.9613354950947193,35.0
2022,11110650,섬유제품,16609902.0,22.015067590759344,47.0
2022,11110650,세탁소,95455478.25,77.70856927353155,37.0
2022,11110650,슈퍼마켓,3633439373.25,-10.571785048518691,5.0
2022,11110650,스포츠 강습,229610161.5,106.07678464868417,31.0
2022,11110650,스포츠클럽,561724438.25,8.861145653003415,19.0
2022,11110650,시계및귀금속,52128188.0,-6.225528580326354,42.0
2022,11110650,신발,6953145.0,-68.63953749311369,49.0
2022,11110650,안경,788342125.75,7.3278613110376645,16.0
2022,11110650,양식음식점,1956974001.5,47.00025788221507,8.0
2022,11110650,여관,75269670.25,14.640193296671283,41.0
2022,11110650,예술학원,559569416.5,7.75200696361719,20.0
2022,11110650,외국어학원,47586028.0,28.367735444466007,43.0
2022,11110650,운동/경기용품,27166398.0,90.24865283800895,45.0
2022,11110650,육류판매,179771778.5,-0.757075197125085,34.0
2022,11110650,의약품,1323302176.5,19.274569879115667,11.0
2022,11110650,인테리어,108651351.5,50.034433268134414,36.0
2022,11110650,일반교습학원,359612779.25,7.966097814458567,24.0
2022,11110650,일반의류,1587880899.75,10.577562404920569,10.0
2022,11110650,일반의원,1015748345.0,14.231001189891145,13.0
2022,11110650,일식음식점,3456161227.25,14.519818582952517,6.0
2022,11110650,자동차수리,386542490.0,10.938593296118043,23.0
2022,11110650,전자상거래업,95123630.0,0.0,38.0
2022,11110650,제과점,728255465.0,-4.163168899439985,18.0
2022,11110650,중식음식점,1147635291.0,25.908506625227695,12.0
2022,11110650,철물점,82662935.0,24.57918294653826,40.0
2022,11110650,청과상,89268810.75,112.54478750000001,39.0
2022,11110650,치과의원,913792926.25,-13.639831191346408,15.0
2022,11110650,치킨전문점,427917097.5,30.49026487443818,22.0
2022,11110650,커피-음료,4092060131.0,37.585917786054175,3.0
2022,11110650,패스트푸드점,927061417.5,-2.8463167913131473,14.0
2022,11110650,편의점,1976526158.5,62.48986613638628,7.0
2022,11110650,피부관리실,45955300.75,1.1462515704198133,44.0
2022,11110650,한식음식점,11066957176.75,42.005114504839334,1.0
2022,11110650,한의원,466018350.0,20.75551467537719,21.0
2022,11110650,핸드폰,318318763.0,117.5800359014948,26.0
2022,11110650,호프-간이주점,3999435223.5,54.47088039545053,4.0
2022,11110650,화장품,1754438397.25,-11.39788217842436,9.0
2022,11110650,화초,205524625.25,11.254487384717537,32.0
2022,11110670,PC방,109016017.25,6.165273690771817,28.0
2022,11110670,가방,17389402.75,10.886650040218516,38.0
2022,11110670,가전제품,3000000.0,0.0,45.0
2022,11110670,골프연습장,25217705.0,222.75280294894748,36.0
2022,11110670,네일숍,9743111.75,-1.300345186509615,42.0
2022,11110670,노래방,17851911.5,-39.69510865266907,37.0
2022,11110670,당구장,41147482.25,44.29423239950199,34.0
2022,11110670,문구,43405340049.5,24.400774169160435,1.0
2022,11110670,미곡판매,67597845.0,-27.34084720462232,32.0
2022,11110670,미용실,260560542.0,1.6850502895207582,24.0
2022,11110670,반찬가게,100228375.25,-21.090223081547677,29.0
2022,11110670,분식전문점,357957727.0,20.787672970785508,22.0
2022,11110670,서적,73350216.25,-86.92673753237167,31.0
2022,11110670,섬유제품,29252458.0,-41.42857145717534,35.0
2022,11110670,슈퍼마켓,1205815426.5,-0.8771060826955678,9.0
2022,11110670,시계및귀금속,281242573.0,-39.68900893238694,23.0
2022,11110670,신발,13456989137.0,19.05379006320569,2.0
2022,11110670,안경,146319529.5,-6.302277215465829,27.0
2022,11110670,애완동물,763551873.75,-26.236399258455776,13.0
2022,11110670,양식음식점,1089440436.25,33.6748985400822,10.0
2022,11110670,여관,592208396.75,20.60949524054379,17.0
2022,11110670,예술학원,7083402.25,-69.29506282635012,44.0
2022,11110670,운동/경기용품,735782230.0,-5.6418029481139795,14.0
2022,11110670,육류판매,411889492.75,-37.09767080023181,20.0
2022,11110670,의약품,2662125681.5,10.800813399608161,6.0
2022,11110670,인테리어,845228798.0,82.32170527834653,12.0
2022,11110670,일반교습학원,16389736.75,-14.978255235772028,39.0
2022,11110670,일반의류,2952353866.0,18.703452887500248,5.0
2022,11110670,일반의원,3268312636.5,14.869790140239452,4.0
2022,11110670,전자상거래업,11149259.0,2.2034746082424834,41.0
2022,11110670,제과점,8093612.75,99.4102468977861,43.0
2022,11110670,중식음식점,1036038494.25,27.06722513310849,11.0
2022,11110670,철물점,42000000.0,0.0,33.0
2022,11110670,청과상,598937305.25,-3.5098294342166643,16.0
2022,11110670,치과의원,1714266257.0,-9.900334701866557,8.0
2022,11110670,치킨전문점,435213064.25,14.168108240604479,19.0
2022,11110670,커피-음료,402716151.5,22.55980837028433,21.0
2022,11110670,패스트푸드점,253208016.25,22.41461845239796,25.0
2022,11110670,편의점,1919404162.5,16.922017994404833,7.0
2022,11110670,피부관리실,247473.66666666666,43.33613922364361,46.0
2022,11110670,한식음식점,3533648609.0,34.23981218452295,3.0
2022,11110670,한의원,154337766.25,29.998771315263305,26.0
2022,11110670,핸드폰,552832484.25,-6.599812142761974,18.0
2022,11110670,호프-간이주점,682200021.5,49.783715954692944,15.0
2022,11110670,화장품,88359959.5,-23.06692025833219,30.0
2022,11110670,화초,12473983.333333334,-53.711991935569806,40.0
2022,11110680,노래방,46227072.25,67.41933995480188,18.0
2022,11110680,당구장,10089322.75,-10.771595171145753,23.0
2022,11110680,미곡판매,21918651.25,-29.110924329470006,21.0
2022,11110680,미용실,110242697.0,8.652800133155559,16.0
