iter	Passed	Remaining
1173	10528	16375
1174	10536	16364
1175	10544	16354
1176	10553	16346
1177	10563	16338
1178	10571	16327
1179	10580	16318
1180	10589	16310
1181	10600	16304
1182	10615	16304
1183	10633	16309
1184	10641	16298
1185	10650	16289
1186	10658	16279
1187	10668	16271
1188	10677	16263
1189	10687	16255
1190	10697	16248
1191	10708	16241
1192	10717	16233
1193	10726	16224
1194	10735	16214
1195	10745	16207
1196	10756	16201
1197	10767	16195
1198	10775	16186
1199	10784	16176
1200	10795	16170
1201	10803	16160
1202	10815	16156
1203	10826	16150
1204	10835	16140
1205	10843	16130
1206	10852	16120
1207	10860	16110
1208	10868	16100
1209	10878	16093
1210	10888	16085
1211	10897	16076
1212	10906	16067
1213	10913	16055
1214	10920	16043
1215	10927	16032
1216	10936	16022
1217	10947	16016
1218	10957	16009
1219	10964	15997
1220	10971	15985
1221	10979	15975
1222	10992	15972
1223	11002	15964
1224	11010	15954
1225	11019	15944
1226	11028	15936
1227	11035	15924
1228	11043	15913
1229	11052	15904
1230	11063	15899
1231	11072	15890
1232	11079	15877
1233	11085	15864
1234	11093	15854
1235	11107	15851
1236	11116	15843
1237	11125	15834
1238	11133	15823
1239	11140	15811
1240	11151	15805
1241	11158	15794
1242	11166	15784
1243	11174	15773
1244	11185	15767
1245	11194	15757
1246	11202	15748
1247	11211	15739
1248	11219	15729
1249	11228	15719
1250	11236	15709
1251	11243	15697
1252	11251	15686
1253	11257	15673
1254	11266	15665
1255	11273	15654
1256	11283	15646
1257	11290	15634
1258	11297	15622
1259	11305	15612
1260	11313	15601
1261	11320	15590
1262	11328	15580
1263	11339	15574
1264	11350	15567
1265	11365	15566
1266	11375	15559
1267	11387	15554
1268	11402	15553
1269	11411	15544
1270	11421	15537
1271	11431	15529
1272	11443	15524
1273	11455	15520
1274	11467	15514
1275	11476	15505
1276	11487	15499
1277	11496	15490
1278	11506	15483
1279	11515	15473
1280	11523	15463
1281	11531	15453
1282	11541	15445
1283	11549	15435
1284	11557	15424
1285	11564	15413
1286	11572	15403
1287	11582	15394
1288	11590	15384
1289	11598	15374
1290	11607	15366
1291	11615	15354
1292	11626	15348
1293	11637	15343
1294	11644	15331
1295	11652	15320
1296	11661	15311
1297	11668	15300
1298	11676	15289
1299	11685	15281
1300	11693	15270
1301	11702	15261
1302	11711	15252
1303	11720	15243
1304	11728	15234
1305	11735	15222
1306	11743	15212
1307	11752	15202
1308	11760	15191
1309	11770	15185
1310	11779	15176
1311	11784	15162
1312	11790	15149
1313	11797	15136
1314	11807	15129
1315	11814	15118
1316	11823	15109
1317	11833	15101
1318	11843	15094
1319	11851	15083
1320	11861	15076
1321	11868	15065
1322	11875	15053
1323	11886	15046
1324	11896	15039
1325	11905	15029
1326	11914	15020
1327	11922	15010
1328	11934	15005
1329	11945	14999
1330	11953	14988
1331	11961	14978
1332	11969	14968
1333	11978	14960
1334	11986	14949
1335	11999	14945
1336	12009	14937
1337	12022	14933
1338	12031	14925
1339	12039	14914
1340	12046	14903
1341	12057	14897
1342	12066	14887
1343	12073	14876
1344	12083	14868
1345	12092	14859
1346	12106	14856
1347	12124	14858
1348	12131	14847
1349	12144	14842
1350	12153	14833
1351	12160	14822
1352	12167	14811
1353	12180	14807
1354	12188	14796
1355	12195	14785
1356	12204	14776
1357	12216	14771
1358	12229	14767
1359	12237	14757
1360	12247	14748
1361	12257	14740
1362	12267	14733
1363	12274	14722
1364	12283	14712
1365	12290	14702
1366	12302	14696
1367	12313	14689
1368	12324	14682
1369	12333	14673
1370	12342	14664
1371	12351	14656
1372	12363	14650
1373	12373	14643
1374	12382	14634
1375	12390	14623
1376	12399	14614
1377	12410	14608
1378	12422	14602
1379	12431	14593
1380	12437	14581
1381	12448	14574
1382	12459	14567
1383	12468	14558
1384	12476	14548
1385	12487	14542
1386	12498	14534
1387	12507	14526
1388	12515	14515
1389	12523	14505
1390	12530	14494
1391	12541	14487
1392	12552	14480
